CompanyID,Department,Year,Quarter,Revenue,Expenses,Profit,ProfitMargin,EmployeeCount,EmployeeTurnoverRate,AverageSalary,CustomerSatisfaction,NetPromoterScore,MarketSharePercentage,ProductivityScore,RevenuePerEmployee,TrainingHoursPerEmployee,NewCustomers,CustomerRetentionRate,OperatingCostRatio
91,IT,2021,Q1,659849,592169,355741,0.37,75,0.12,102970,8.4,1,47.71,80.7,31219.43,45.2,462,0.92,0.95
74,Operations,2022,Q4,233964,51379,186173,0.25,93,0.13,77669,9.3,59,9.57,97.8,20622.65,37.3,499,0.82,0.98
90,Marketing,2021,Q1,386539,402935,185778,0.36,63,0.02,66272,6.6,-5,37.5,79.1,40336.19,14.3,266,0.65,0.51
19,Finance,2021,Q2,643044,417808,218156,0.47,62,0.17,51842,6.6,86,42.1,77.3,35067.64,7.1,251,0.85,0.94
39,Operations,2021,Q1,347652,119306,25115,0.4,88,0.06,104099,7.7,-28,36.62,78.0,5243.73,36.9,327,0.72,0.78
67,HR,2023,Q4,351227,462942,85379,0.33,58,0.13,42082,8.3,80,22.35,74.4,43931.06,43.1,468,0.77,0.62
45,Sales,2023,Q2,428477,293825,243553,0.35,41,0.2,93804,6.0,76,22.35,66.7,22869.13,36.5,475,0.75,0.81
13,Marketing,2023,Q4,566961,477530,49979,0.47,70,0.12,66261,9.6,-42,31.4,93.7,34045.14,34.0,201,0.85,1.0
92,HR,2022,Q1,599755,561030,181713,0.24,51,0.15,49795,8.3,2,22.87,75.6,22854.57,16.2,75,0.68,0.64
58,Finance,2022,Q3,804666,678800,79377,0.3,10,0.09,85309,8.1,-3,44.74,81.2,44661.29,27.3,464,0.74,0.64
20,IT,2021,Q3,776706,328494,262858,0.34,72,0.02,101456,9.5,72,9.95,60.8,34287.6,37.6,392,0.86,0.85
92,Finance,2022,Q3,999993,550395,16416,0.46,44,0.16,60180,9.5,31,33.76,62.4,31072.38,13.7,303,0.85,0.52
72,Operations,2021,Q3,914456,149599,413849,0.42,60,0.02,103288,5.7,58,11.04,83.9,49111.91,26.4,435,0.67,0.91
61,Sales,2021,Q4,850310,655685,400929,0.08,80,0.14,86335,5.7,-44,29.31,95.2,17628.82,10.3,300,0.72,0.83
39,Operations,2021,Q3,611984,391653,141666,0.12,54,0.01,73268,8.8,48,37.2,79.7,7936.44,28.9,216,0.61,0.92
1,Marketing,2022,Q4,534034,592057,417609,0.19,86,0.17,106551,9.8,-20,12.45,66.6,28220.47,30.8,402,0.79,0.62
3,Marketing,2023,Q2,630235,752609,438596,0.39,74,0.04,64489,8.3,51,36.68,64.6,24080.8,29.1,189,0.7,0.92
77,Sales,2022,Q3,579456,675872,186128,0.31,23,0.11,99398,7.1,5,11.3,96.0,25443.05,26.1,278,0.6,0.72
92,HR,2021,Q4,227192,358509,491495,0.18,12,0.12,94470,8.4,48,32.92,88.1,32904.72,31.4,122,0.75,0.57
62,HR,2021,Q3,881879,362329,402508,0.11,33,0.1,117402,6.1,-46,27.75,98.6,32680.47,49.9,477,0.92,0.95
63,Marketing,2022,Q3,980670,708146,369651,0.36,74,0.07,72161,10.0,-21,18.41,63.3,22651.89,33.0,348,0.92,0.85
25,Marketing,2021,Q3,429572,805897,128243,0.36,57,0.1,107635,7.2,-29,10.02,96.1,43829.47,38.9,285,0.73,0.58
56,IT,2021,Q4,425499,176525,408077,0.47,19,0.07,111922,9.7,94,38.11,93.8,34315.63,13.6,244,0.76,0.62
33,HR,2022,Q1,551457,444836,113070,0.28,22,0.09,110874,7.2,87,22.18,95.7,45046.03,28.9,137,0.68,0.63
38,Sales,2022,Q3,562176,610591,46126,0.27,82,0.08,100361,9.6,-24,8.89,60.2,46091.93,5.3,146,0.62,0.98
6,HR,2022,Q3,882780,69589,90382,0.09,23,0.12,113836,6.7,76,39.78,89.7,12529.04,6.4,215,0.84,0.94
58,IT,2021,Q2,338826,315026,232785,0.07,19,0.06,100766,8.8,84,15.48,82.0,35625.28,19.5,499,0.88,0.67
44,Operations,2021,Q1,768778,230394,436898,0.24,49,0.2,61400,9.8,-28,38.14,82.9,19288.03,26.0,345,0.91,0.73
45,Marketing,2023,Q4,850782,703524,28228,0.2,32,0.11,64641,8.2,24,30.42,78.8,42639.31,30.9,455,0.93,0.64
32,Marketing,2023,Q2,855679,467740,34009,0.16,64,0.05,92233,8.4,66,13.75,89.7,37978.32,45.0,252,0.92,0.87
45,IT,2022,Q3,581809,846177,272238,0.09,72,0.1,109833,5.5,85,8.44,100.0,13943.65,39.7,496,0.61,0.58
61,Sales,2023,Q2,286256,65861,90636,0.48,80,0.17,59332,7.4,-43,31.7,88.4,47242.88,18.5,236,0.94,0.67
47,Marketing,2021,Q2,869606,665995,193293,0.43,51,0.01,55201,9.4,50,6.13,87.1,35756.56,38.5,324,0.73,0.8
21,Finance,2023,Q3,272905,366405,108453,0.31,75,0.14,85382,6.2,-46,7.95,86.2,47688.49,29.7,69,0.91,0.94
80,Marketing,2021,Q1,493781,829331,420646,0.48,88,0.11,86129,8.9,35,36.6,87.8,14086.0,40.1,424,0.75,0.82
85,Finance,2022,Q1,118402,708197,438787,0.5,82,0.04,73808,8.4,79,29.25,73.7,44136.73,23.5,122,0.75,0.97
75,IT,2022,Q2,273917,386279,64486,0.35,56,0.17,118346,6.1,-39,19.68,72.8,35063.28,9.1,476,0.6,0.97
36,IT,2021,Q3,700139,628668,362654,0.17,90,0.08,113524,6.4,-4,29.27,91.4,29852.9,32.8,491,0.62,0.86
99,Marketing,2023,Q4,112834,679313,499881,0.07,61,0.07,96625,7.1,-25,31.62,62.1,41923.08,30.1,387,0.83,0.64
19,HR,2022,Q2,692138,755191,203366,0.39,27,0.17,80327,5.6,51,30.44,90.4,33478.87,47.9,410,0.93,0.84
20,Finance,2022,Q4,137180,270421,270243,0.26,88,0.13,59579,9.6,69,33.91,92.6,35132.01,12.3,359,0.68,0.6
57,Sales,2023,Q2,497099,294497,30860,0.34,27,0.18,61483,8.7,19,47.31,80.9,16415.18,34.5,131,0.63,0.67
18,Marketing,2023,Q2,733976,734880,344956,0.46,33,0.13,40503,6.8,-49,22.49,96.4,41767.42,26.3,345,0.67,0.88
47,Sales,2021,Q3,306659,472757,338231,0.13,32,0.15,110880,6.5,-25,18.55,78.9,34263.62,22.1,405,0.67,0.93
49,Marketing,2023,Q3,468664,94397,254856,0.31,21,0.17,48947,8.4,-37,6.73,67.1,42997.51,40.8,76,0.7,0.71
14,HR,2023,Q4,898127,892388,411702,0.34,32,0.02,49533,7.1,31,11.62,74.5,20818.71,41.5,190,0.63,0.76
15,HR,2023,Q4,227135,470669,224135,0.27,30,0.16,87576,6.1,51,9.78,96.2,19926.96,37.2,96,0.68,0.69
31,HR,2021,Q1,254195,505561,59607,0.09,73,0.13,80916,7.2,-19,20.09,99.7,6075.63,8.8,161,0.92,0.74
1,Operations,2021,Q3,682769,456122,412961,0.21,99,0.02,86923,9.4,11,32.45,76.9,39587.24,20.5,284,0.91,0.76
54,HR,2022,Q2,697726,327132,378808,0.2,81,0.11,95162,5.3,64,7.09,66.7,19864.15,7.1,200,0.71,0.85
3,IT,2021,Q2,735779,208795,219605,0.35,43,0.03,106917,6.8,-21,37.74,71.5,19724.55,20.5,424,0.95,0.88
16,IT,2022,Q1,622741,608088,28330,0.44,11,0.15,47012,9.8,90,22.88,82.1,35990.8,34.2,364,0.7,0.99
87,Operations,2023,Q3,510789,208502,392947,0.2,78,0.11,55213,5.1,-20,48.36,82.9,16379.1,28.3,382,0.85,0.72
57,Finance,2022,Q2,746132,475751,181150,0.36,40,0.19,67563,9.5,-14,30.58,85.2,45905.92,36.6,175,0.83,0.54
75,Sales,2022,Q1,457054,249548,196404,0.18,77,0.04,55212,6.9,51,39.71,93.4,29212.97,29.8,56,0.62,0.84
12,Marketing,2023,Q1,156494,307653,457748,0.48,79,0.13,100188,5.9,77,43.75,88.4,48626.48,30.0,99,0.72,0.75
74,Marketing,2022,Q2,505504,626572,262134,0.42,96,0.05,86576,5.1,35,45.0,70.4,8450.1,28.0,409,0.93,0.92
96,Operations,2021,Q2,933410,630520,231437,0.3,28,0.13,50711,5.4,8,28.33,75.8,20157.14,21.4,115,0.62,0.57
16,IT,2021,Q4,479989,94420,315480,0.25,81,0.15,49515,5.9,-23,22.85,93.6,22166.17,25.1,436,0.66,0.82
72,Marketing,2021,Q3,831455,874142,18070,0.19,22,0.15,60193,5.1,71,30.22,85.3,37868.93,10.1,411,0.94,0.73
76,IT,2021,Q4,154672,515713,11320,0.2,74,0.16,107667,6.7,10,23.09,66.7,14583.3,42.6,216,0.61,0.71
24,Finance,2022,Q1,686109,666323,361187,0.49,15,0.17,42424,5.2,96,15.83,73.0,21890.56,45.0,301,0.76,0.78
28,Sales,2022,Q2,970093,483714,311065,0.23,80,0.02,84344,8.5,-35,19.58,91.6,45978.91,39.5,312,0.92,0.84
8,Finance,2023,Q4,169224,867715,16589,0.28,36,0.08,103092,9.1,18,15.47,66.9,10154.79,31.3,245,0.93,0.93
92,Operations,2022,Q1,975837,247241,467625,0.49,88,0.14,99595,9.4,-7,17.12,87.6,38539.58,30.6,232,0.94,0.62
36,HR,2022,Q3,334745,767817,365139,0.35,61,0.1,94626,7.7,62,9.21,82.5,36611.83,26.2,313,0.77,0.65
90,HR,2022,Q2,154796,299863,25589,0.29,96,0.05,49200,9.7,87,24.19,65.9,10872.73,15.4,337,0.63,0.77
8,HR,2023,Q4,537922,75968,46375,0.24,57,0.12,90469,5.0,-32,15.59,87.6,35982.08,22.3,324,0.87,0.67
58,Finance,2021,Q3,752842,112508,53085,0.13,97,0.09,63031,5.7,33,25.18,65.7,30640.27,49.5,167,0.85,0.78
60,Marketing,2022,Q4,485921,810151,70840,0.21,88,0.08,43216,6.5,42,40.65,75.9,17938.51,11.6,445,0.8,0.6
50,Sales,2023,Q1,366167,768580,184272,0.39,77,0.16,85594,8.9,90,25.17,72.3,19001.35,29.4,362,0.91,0.65
28,HR,2023,Q3,869646,425579,108704,0.33,53,0.09,40016,9.4,93,47.96,87.6,42484.65,44.0,443,0.92,0.66
92,Operations,2023,Q4,837996,135366,429948,0.39,26,0.02,66378,8.1,49,11.65,91.3,15395.67,25.4,396,0.84,1.0
41,Operations,2021,Q3,267807,580026,369191,0.14,47,0.02,71734,6.9,-12,43.26,66.7,28075.12,32.3,326,0.64,0.93
100,HR,2022,Q1,959391,53098,425642,0.3,19,0.17,118886,8.3,16,16.17,92.5,35651.74,42.3,453,0.63,0.92
64,HR,2023,Q3,663506,145424,40982,0.47,63,0.19,54450,5.9,22,47.03,60.3,10845.58,29.6,426,0.74,0.76
27,Sales,2021,Q4,594735,778993,331864,0.25,15,0.14,41473,7.3,-1,15.22,81.2,46955.92,37.9,181,0.7,0.73
63,HR,2023,Q1,615729,652960,419962,0.36,15,0.08,65525,7.5,2,38.61,80.7,16728.54,20.6,196,0.65,0.54
17,Sales,2023,Q2,329766,350388,300658,0.1,61,0.19,68572,5.5,-5,7.8,85.0,19347.57,38.0,78,0.81,0.6
73,Operations,2023,Q4,914892,713613,205961,0.49,24,0.14,82028,5.2,1,33.34,69.6,34975.21,6.8,376,0.84,0.95
33,HR,2023,Q4,951112,890765,407067,0.32,77,0.17,77079,8.8,73,14.84,60.4,8518.62,11.9,369,0.84,0.76
84,Finance,2023,Q1,131017,175349,423012,0.16,66,0.16,98967,7.7,-46,35.16,78.2,33242.57,33.7,274,0.66,0.99
77,Finance,2021,Q1,454182,625257,86034,0.12,65,0.08,92047,6.7,23,33.61,62.9,46221.35,25.2,188,0.71,0.8
92,Operations,2022,Q2,643803,665032,466014,0.3,16,0.1,70110,7.2,44,46.57,95.7,16209.07,42.3,338,0.67,0.69
29,Sales,2022,Q4,523207,251495,370532,0.3,60,0.05,41946,9.8,24,33.2,66.9,21285.85,20.4,330,0.81,0.64
13,Finance,2022,Q1,500850,167286,466201,0.09,67,0.07,61943,6.9,65,23.37,77.0,15455.03,39.5,466,0.8,0.96
46,Sales,2022,Q2,308106,125028,437808,0.5,73,0.16,55740,5.5,79,13.71,77.4,41844.59,11.3,75,0.78,0.69
35,Finance,2021,Q2,919433,871853,54845,0.46,35,0.18,114712,7.3,17,34.59,82.1,12542.35,46.9,341,0.7,0.57
6,Finance,2021,Q1,625679,88575,419146,0.26,67,0.15,84651,8.2,29,10.24,91.3,20598.27,23.8,316,0.68,0.64
82,Sales,2021,Q4,820566,577480,264259,0.1,40,0.1,77269,5.1,54,42.28,78.9,32045.98,15.4,335,0.91,0.82
69,Marketing,2023,Q3,733676,685404,382997,0.42,75,0.03,117154,6.7,18,16.13,61.0,23204.95,40.5,362,0.62,0.57
47,Finance,2023,Q3,404359,498484,118417,0.27,22,0.02,78682,7.0,91,28.59,90.8,7946.12,47.7,146,0.83,0.55
25,HR,2023,Q2,704008,655599,123436,0.37,27,0.08,64601,7.3,92,31.82,63.3,47647.43,46.3,187,0.61,0.73
66,Operations,2022,Q3,389258,655069,248198,0.28,84,0.1,72850,6.5,83,21.31,85.7,20205.52,15.7,330,0.67,0.54
10,Marketing,2023,Q3,767242,610815,293303,0.17,22,0.13,81132,8.3,-35,34.87,92.1,25054.3,35.2,145,0.7,0.7
56,Sales,2022,Q1,999574,626469,498288,0.43,33,0.01,90150,9.7,36,16.26,71.3,12539.54,29.6,106,0.91,0.66
30,Marketing,2023,Q2,772633,665760,99788,0.49,66,0.2,45804,9.6,73,6.56,78.0,43940.76,37.6,172,0.65,0.7
5,IT,2022,Q4,468350,655507,34003,0.16,38,0.08,92034,8.3,89,48.17,60.6,18114.3,26.9,280,0.93,0.74
33,IT,2023,Q2,669935,169783,115722,0.3,65,0.17,85061,7.5,-10,19.4,92.2,5892.04,26.1,339,0.89,0.59
65,Finance,2023,Q1,575881,211554,307283,0.22,63,0.11,67419,9.1,68,37.11,88.1,19238.12,44.7,135,0.84,0.72
18,Finance,2021,Q3,820252,229300,246444,0.46,14,0.03,63746,9.2,-32,27.84,69.3,49282.69,44.2,359,0.74,0.68
96,HR,2023,Q4,666967,657553,324596,0.28,44,0.16,118348,9.1,25,35.1,75.6,11607.93,40.4,100,0.92,0.9
49,Operations,2023,Q2,362571,100126,32205,0.45,28,0.14,107581,5.8,58,9.99,87.8,6404.11,36.7,277,0.78,0.85
11,Marketing,2021,Q3,852312,856977,237131,0.44,64,0.11,65336,5.1,68,28.35,74.3,31017.9,35.5,55,0.73,0.94
85,IT,2022,Q2,690555,105114,66955,0.17,86,0.11,85952,9.9,62,22.65,66.5,21724.99,7.5,492,0.8,0.83
26,Finance,2021,Q4,100799,405884,251235,0.41,78,0.03,87143,9.8,-49,25.33,80.7,40773.89,38.7,359,0.68,0.56
63,Operations,2021,Q2,417803,256422,279608,0.24,53,0.13,99379,7.8,-31,48.48,88.9,37934.95,33.7,322,0.7,0.75
89,Marketing,2022,Q2,587625,763161,223718,0.47,87,0.18,74320,10.0,68,11.13,72.8,13343.86,18.6,459,0.92,0.87
86,Finance,2023,Q2,631313,850322,213729,0.28,47,0.03,76516,8.9,44,38.96,64.9,30408.45,41.9,393,0.88,0.92
59,Finance,2022,Q3,638769,171284,281984,0.42,71,0.06,99789,7.6,86,19.87,93.2,6459.62,42.5,442,0.78,0.59
27,IT,2023,Q4,387555,364626,312912,0.18,31,0.18,111114,6.9,-30,18.07,70.1,24776.52,46.9,51,0.75,0.61
49,IT,2023,Q4,852254,244469,412677,0.18,82,0.06,101240,8.0,-43,17.18,80.5,37132.39,23.8,325,0.88,0.93
77,Finance,2022,Q3,730216,192290,293071,0.31,49,0.13,81798,7.6,-22,20.7,87.7,23673.15,29.8,140,0.8,0.74
33,Sales,2021,Q3,747302,383735,493150,0.5,35,0.11,95920,10.0,-16,21.07,72.7,10307.94,45.8,311,0.75,0.73
98,Finance,2022,Q3,508177,662529,370766,0.27,14,0.12,106473,7.5,-13,17.18,85.9,7769.01,19.3,291,0.78,0.75
99,Operations,2023,Q1,514983,871154,25329,0.12,63,0.09,105326,9.2,39,35.04,78.4,43414.68,40.8,424,0.68,0.59
1,Finance,2022,Q2,614111,885863,25791,0.29,95,0.07,113131,9.1,17,7.15,82.8,45109.71,49.6,295,0.67,0.81
21,HR,2022,Q2,151690,232615,324771,0.21,58,0.02,40424,5.4,80,19.95,83.6,20439.16,34.3,128,0.95,0.9
55,HR,2023,Q4,677158,354144,401029,0.3,12,0.15,103874,5.4,58,17.61,93.0,12387.75,49.3,360,0.94,0.92
6,HR,2021,Q2,791495,605209,155444,0.29,47,0.15,43051,8.3,60,38.81,86.3,49037.73,28.2,353,0.75,0.52
92,Sales,2022,Q1,186928,400891,496106,0.25,23,0.14,99481,6.3,-39,11.59,70.6,29563.87,11.9,107,0.78,0.86
81,Sales,2023,Q3,621921,211686,189541,0.19,56,0.13,103872,8.3,-19,47.33,62.4,26449.48,12.9,274,0.89,0.55
69,Finance,2023,Q4,834158,766549,381698,0.13,23,0.06,117774,5.7,12,12.67,60.1,38372.35,37.9,475,0.85,0.98
95,HR,2022,Q4,695053,591889,140436,0.36,84,0.01,67786,7.0,-8,21.65,96.2,12599.12,5.0,251,0.63,0.74
5,Sales,2021,Q2,385916,667620,97073,0.31,82,0.16,108230,5.5,56,13.99,97.7,31099.54,34.8,454,0.73,0.89
3,IT,2022,Q4,905231,435398,259894,0.16,47,0.1,109131,6.4,-13,17.9,63.8,45057.31,11.8,55,0.69,0.81
53,Finance,2021,Q3,474195,776903,306514,0.4,73,0.07,41267,5.4,-22,39.25,79.5,6038.08,49.3,79,0.95,0.98
23,Operations,2021,Q4,754229,510828,61408,0.07,53,0.03,105957,9.9,4,26.44,66.1,35282.29,12.3,200,0.86,0.99
53,Marketing,2021,Q3,123555,431148,363085,0.39,79,0.02,102645,7.0,1,12.32,97.9,29814.08,29.9,85,0.62,0.64
37,Finance,2021,Q1,978584,809860,426919,0.37,74,0.08,59650,9.5,64,7.1,69.9,47786.04,35.1,159,0.92,0.74
74,Marketing,2022,Q1,489363,340144,156306,0.42,34,0.16,47017,9.9,-32,15.35,80.1,16641.43,41.9,170,0.92,0.75
74,HR,2023,Q3,497477,180439,148604,0.22,25,0.18,49849,9.5,-16,47.55,66.6,43650.12,25.7,290,0.72,0.59
83,Marketing,2023,Q2,481977,289691,307560,0.35,24,0.18,102453,7.3,-3,43.04,73.3,18904.36,47.0,308,0.82,0.95
17,HR,2023,Q4,955434,169277,82439,0.42,90,0.18,89117,8.9,59,24.81,70.7,24343.86,26.6,139,0.84,0.67
85,IT,2023,Q2,408697,342527,28242,0.49,12,0.18,97247,5.8,-20,26.69,79.0,14597.94,16.3,467,0.86,0.54
78,Marketing,2023,Q4,365232,192857,191326,0.27,76,0.11,84899,5.5,-48,45.47,76.8,43861.6,31.7,79,0.84,0.58
73,Finance,2023,Q1,670071,615198,351468,0.07,46,0.05,81644,9.4,37,31.61,73.2,13793.43,34.6,286,0.8,0.76
1,HR,2022,Q1,625403,744388,307393,0.28,90,0.16,107762,5.2,1,44.63,64.2,43655.58,27.8,420,0.93,0.94
51,Finance,2021,Q1,823486,730215,372268,0.32,64,0.05,44388,9.9,20,27.13,79.4,25502.6,38.0,219,0.78,0.81
45,Sales,2023,Q4,172908,860713,367193,0.44,47,0.06,107958,8.4,0,14.0,94.0,42578.85,23.9,198,0.64,0.61
77,HR,2022,Q1,693397,425982,249647,0.44,72,0.05,79994,7.1,5,37.67,89.2,16901.99,5.2,423,0.63,0.65
4,Marketing,2023,Q1,889410,579129,357222,0.25,10,0.11,114805,5.7,48,28.69,88.8,10972.86,16.9,137,0.61,0.99
62,HR,2023,Q1,471087,147204,304438,0.29,80,0.07,117713,8.6,-30,35.08,74.6,29973.26,47.6,53,0.75,0.53
65,Finance,2021,Q1,109422,110155,200856,0.26,99,0.04,117568,7.8,78,12.08,88.3,27924.67,39.3,482,0.7,1.0
32,IT,2021,Q2,274698,368457,406900,0.38,28,0.1,112852,8.6,57,34.14,78.6,21047.33,13.5,301,0.91,0.95
34,HR,2021,Q1,713521,567953,427011,0.23,61,0.18,42843,7.1,2,22.2,66.0,34826.96,8.0,481,0.9,0.84
92,Marketing,2023,Q1,942606,833877,201373,0.34,39,0.12,68015,5.3,-45,19.94,76.8,9281.43,20.8,100,0.89,0.97
95,Sales,2023,Q2,589572,835428,472403,0.12,64,0.18,109647,6.6,31,35.22,65.3,32990.05,42.6,73,0.9,0.58
72,Operations,2023,Q2,137743,568985,151503,0.26,23,0.05,85231,6.6,28,31.65,64.6,14529.02,9.8,95,0.7,0.97
39,IT,2021,Q4,825821,198515,478883,0.49,22,0.04,86546,5.0,-4,34.21,60.9,10802.96,29.5,165,0.75,0.61
26,Sales,2022,Q3,550415,475466,361771,0.2,93,0.12,91055,5.0,45,48.44,71.3,45932.37,17.4,76,0.71,0.77
34,HR,2023,Q1,492432,182994,100381,0.36,99,0.1,89577,6.7,55,36.55,73.2,25690.81,37.7,144,0.63,0.74
54,Finance,2023,Q1,753288,868408,362171,0.34,36,0.14,75169,8.6,31,33.84,88.0,39353.76,5.0,416,0.92,0.76
3,Finance,2023,Q1,484922,717351,262641,0.43,98,0.16,81709,8.1,-20,32.61,81.5,9010.26,17.5,484,0.82,0.63
50,Marketing,2022,Q4,653718,154405,196444,0.43,18,0.15,69415,6.2,92,22.94,94.3,7585.92,35.6,148,0.65,0.89
12,Finance,2023,Q1,128834,628032,342510,0.44,50,0.19,55685,8.0,7,42.76,67.1,27268.35,29.6,165,0.67,0.87
65,IT,2022,Q3,648723,576761,104176,0.22,57,0.09,55963,8.2,-28,22.14,70.6,19199.8,40.0,325,0.76,0.98
54,Finance,2023,Q2,187212,713468,129667,0.19,21,0.05,69698,7.6,-10,36.51,97.6,5220.83,12.1,385,0.62,0.75
5,Marketing,2022,Q4,680085,603003,345014,0.37,19,0.11,102415,7.6,-36,18.19,77.8,13248.26,28.9,144,0.7,0.77
94,Operations,2023,Q2,536770,294826,57387,0.39,15,0.03,96400,6.8,36,11.65,91.6,14844.9,13.8,248,0.85,0.95
94,HR,2021,Q1,678843,303856,193999,0.44,43,0.06,95450,5.6,-48,10.84,79.7,17982.79,33.8,195,0.92,0.96
57,HR,2021,Q1,185350,813707,281448,0.07,61,0.05,90711,6.9,-50,33.56,78.8,44489.1,10.9,441,0.93,0.82
17,Finance,2021,Q1,114716,569637,289176,0.08,50,0.09,111571,6.7,24,19.76,65.9,23927.11,11.7,204,0.78,0.91
47,Sales,2021,Q3,160261,826796,101291,0.33,92,0.03,112607,8.0,88,17.38,94.0,35574.46,19.8,319,0.71,0.75
23,HR,2023,Q3,888427,475426,385033,0.46,15,0.02,60578,9.3,25,31.64,63.1,5827.82,23.1,451,0.92,0.69
79,Operations,2021,Q4,646702,873749,69486,0.5,11,0.13,68842,6.9,-47,6.16,72.4,41626.66,27.4,370,0.88,0.93
85,Finance,2022,Q2,769204,377660,75552,0.39,24,0.13,56531,8.5,-26,16.08,86.9,15814.8,31.1,464,0.81,0.89
14,Marketing,2021,Q1,792019,738722,477060,0.25,26,0.14,42170,9.1,43,20.32,80.3,18906.77,26.1,325,0.89,0.62
66,Operations,2021,Q1,115522,104604,432870,0.09,25,0.14,47297,6.1,45,36.88,95.3,7036.54,7.1,375,0.76,0.52
75,Finance,2021,Q1,598665,558410,49244,0.34,37,0.03,44163,9.5,57,29.53,61.6,23436.18,20.5,305,0.64,0.78
51,Operations,2023,Q1,491776,54889,409158,0.44,94,0.07,80794,5.4,48,43.52,86.0,43365.95,7.8,94,0.93,0.92
38,HR,2021,Q3,960466,794917,60697,0.25,81,0.03,81787,9.5,44,20.05,79.1,22043.04,10.3,50,0.79,0.62
64,Marketing,2022,Q2,928754,868403,398175,0.36,19,0.17,97219,5.8,49,18.34,66.2,45887.24,9.2,196,0.84,0.88
98,Finance,2021,Q2,429782,624839,274837,0.46,19,0.15,64448,6.7,40,6.49,89.7,44035.14,12.1,344,0.74,0.71
38,IT,2021,Q4,987766,708561,197823,0.07,19,0.05,109152,8.0,-7,47.83,76.5,7788.24,41.6,424,0.65,0.67
50,Marketing,2021,Q3,763884,287230,91098,0.41,82,0.07,96437,9.5,77,27.57,81.3,18737.24,33.2,204,0.7,0.59
98,IT,2022,Q1,655134,286139,16259,0.18,37,0.19,68299,6.3,-28,27.61,98.7,45968.78,27.8,105,0.62,0.97
82,Operations,2021,Q2,960075,683245,129746,0.22,33,0.12,81119,8.8,-28,46.55,79.4,6341.4,38.0,449,0.63,0.61
30,Sales,2022,Q2,739218,139882,117772,0.12,28,0.16,117093,8.6,4,18.05,92.9,39461.37,48.3,275,0.67,0.64
79,Marketing,2022,Q3,386543,350102,127928,0.29,77,0.06,78648,5.8,26,19.94,90.8,45789.26,23.8,56,0.8,0.67
91,Operations,2021,Q4,830520,784611,408158,0.3,65,0.05,54096,7.4,12,34.54,86.5,39672.11,21.5,69,0.95,0.64
51,IT,2022,Q4,323734,317825,57419,0.41,76,0.16,114279,7.4,52,40.33,95.9,38471.64,49.0,208,0.9,0.58
63,HR,2023,Q1,844027,151982,374236,0.13,51,0.14,47391,6.5,9,36.47,70.1,42951.01,39.7,389,0.63,0.68
98,HR,2021,Q4,223182,96870,328249,0.09,21,0.14,114891,8.9,29,40.49,92.8,34960.53,40.0,128,0.89,0.74
52,Sales,2021,Q2,148591,263328,206979,0.44,27,0.12,102830,9.6,44,30.88,75.1,24039.33,32.0,458,0.79,0.78
38,Marketing,2022,Q4,251786,209224,168455,0.33,32,0.12,110783,8.6,18,43.83,92.5,7824.0,27.8,415,0.83,0.58
97,Marketing,2022,Q1,398021,624349,33404,0.16,93,0.15,80286,9.9,63,29.75,79.8,40458.54,29.8,50,0.65,0.89
88,Marketing,2021,Q2,184106,238691,344800,0.46,15,0.06,111826,5.3,53,15.32,94.3,45736.41,34.3,450,0.74,0.66
79,Operations,2023,Q4,702306,632523,146774,0.11,62,0.08,77595,5.2,57,29.38,95.8,28021.39,22.0,385,0.91,0.96
30,Sales,2022,Q4,461998,874322,477099,0.26,51,0.18,102740,9.5,38,37.08,83.9,28962.97,40.2,278,0.75,0.66
51,Marketing,2022,Q3,264486,664361,110965,0.16,75,0.07,90929,9.5,-30,34.41,80.3,23147.91,45.9,262,0.64,0.93
81,Operations,2023,Q1,745120,897833,66332,0.16,39,0.11,72827,5.5,80,15.94,91.3,43559.72,30.7,332,0.71,0.68
5,HR,2023,Q4,710864,585505,180491,0.05,18,0.14,66209,6.8,-41,6.85,70.7,5666.15,22.2,297,0.68,0.75
29,IT,2021,Q3,834303,360495,231648,0.41,51,0.2,113396,9.2,36,16.36,60.6,33104.68,36.3,168,0.84,0.69
4,Operations,2023,Q2,878952,870173,113182,0.46,43,0.09,118961,5.6,40,49.28,76.3,45833.59,13.2,428,0.92,0.69
10,HR,2021,Q3,800828,463870,383539,0.35,49,0.09,53806,6.3,86,13.3,80.3,9645.0,48.6,276,0.86,0.81
56,HR,2023,Q3,835062,242386,374763,0.12,97,0.17,65406,8.4,72,25.9,71.9,48162.4,34.6,73,0.9,0.85
17,IT,2022,Q4,827468,313552,491294,0.25,26,0.16,74360,9.9,-47,33.73,75.3,48545.52,8.0,239,0.88,0.94
74,HR,2021,Q4,192508,571817,118269,0.21,38,0.15,78865,9.0,39,44.58,65.3,46840.5,28.8,357,0.61,0.78
17,Sales,2021,Q4,408979,617191,345988,0.31,59,0.1,46458,8.9,45,39.21,71.1,25814.57,38.8,356,0.64,0.61
84,IT,2021,Q3,818693,789568,442458,0.34,85,0.07,49151,6.7,-22,45.9,69.6,22233.65,17.5,499,0.75,0.99
88,HR,2023,Q2,666752,157042,397127,0.24,58,0.13,94869,8.3,35,32.2,72.0,36767.65,7.3,106,0.64,0.84
69,Finance,2022,Q1,998886,818013,44142,0.16,82,0.18,112024,5.6,-4,43.94,72.0,19341.06,27.0,360,0.86,0.69
